new_id,old_id,EGFR,CDH1,ESR1,GATA3,H3F3B,MKI67,ACTA2,VIM,CASP3,ERBB2,TP53,KRT19,PGR,MYC,FN1,KRT14,SNAI2,MS4A1,VWF,KRT5,CD44,PTPRC,CD68,CD3E,CA9,KRT8,KRT7,TWIST1,RPS6,MTOR
1227,not_cohort,-0.8971,-1.072222222,0.3597,0.333,-0.0289,1.0061,2.5822,2.071601188,-0.4755,-0.2612,1.2295,-0.0651,0.334,-0.2885,1.303,-1.1336,-0.32,1.15325,-1.4049,-0.8942,-0.5411,-0.0921,1.1776,-0.5772,-0.4344,0.9279,-2.358512,-0.5773,-0.088,-0.309
1228,not_cohort,-0.1343,-0.292592593,-0.2398,-0.6123,-0.0712,0.0663,2.0084,2.268132832,1.0513,-0.97,-0.5739,-0.0934,0.0705,-0.8236,-0.0423,0.821,0.9187,-0.22225,0.1765,-0.7425,-0.1254,0.7606,0.2945,2.081,-0.6268,0.5451,-1.915152,1.501,-0.2954,0.3861
1229,not_cohort,1.0326,-1.359490741,-0.0512,-0.8124,0.4023,-0.3878,2.2626,4.110854844,-1.8483,-0.8319,0.2062,-0.0593,-0.1955,-0.045,-0.4783,0.2645,2.0329,0.47575,2.3079,1.7603,0.9713,0.0422,-0.1058,0.9624,-0.645,-0.3197,5.9432,1.7776,0.1978,0.0484
1230,not_cohort,0.0528,1.683564815,0.1452,0.4457,-0.3385,0.158,1.6162,-0.493639648,-0.1113,0.5044,0.6357,0.7432,-0.6315,-0.4927,-0.0423,0.9303,-0.553,0.35625,-0.0136,-0.0596,-0.9793,-1.2967,-0.8615,1.1096,-0.2386,0.3451,1.52456,0.15,1.057,2.0141
1231,not_cohort,-0.5199,0.22962963,0.7222,0.4179,2.3655,1.3078,0.739,0.865500352,0.9451,0.0466,0.5065,-0.0359,-0.9801,-0.3421,1.1743,-0.1181,-0.1907,-1.46575,-0.0173,-0.5892,-0.275,-0.8628,-0.8246,-0.6785,0.7928,-0.0618,-0.380256,2.658,-0.2589,-0.1399
1232,not_cohort,-0.1078,-2.837962963,0.0031,0.4317,-1.982,1.1514,-0.0194,-1.480647116,0.0008,-0.0617,-1.7231,0.4601,1.7359,-0.0057,-0.4053,0.304,-0.3992,-1.8015,-0.5182,-0.1888,0.5599,-0.7401,-0.9493,0.0292,-0.424,0.2661,0.75616,-0.8999,0.6283,0.3775
1233,not_cohort,0.2977,2.471759259,-0.9681,-2.9412,-1.1171,1.0977,0.112,0.656192792,1.7108,-0.0753,1.7389,-1.0528,-0.2055,-0.8708,-0.5966,-0.2264,-0.7943,2.036,0.0272,-1.0612,-1.7665,0.2182,-0.4223,2.1135,-0.3592,0.6555,-2.538576,-1.0351,-0.8999,1.0708
1234,not_cohort,-0.4215,-1.918981481,0.551,0.4128,1.5111,1.1782,-1.9132,2.59052084,0.9277,0.7242,-0.3885,0.8504,1.0306,-1.438,0.8716,0.6867,0.6099,-0.5695,-1.6258,-0.9778,0.5193,-0.6266,-0.8311,-1.1233,0.2209,0.8498,-3.06136,-0.2081,-0.9923,0.2359
1235,cohort,0.2931,-4.093106996,-0.1439,0.0595,1.4864,-0.3726,1.049,1.4678712,-0.5483,0.4563,0.3129,0.2037,0.5982,0.5026,-0.9316,0.7735,0.414,0.956,0.7625,0.6696,1.1161,-1.3504,-1.6477,0.0599,0.045,-0.2068,4.119712,0.8238,0.5107,0.5812
1236,not_cohort,-0.079,-0.74375,0.4247,1.3183,0.4455,-0.8928,-0.0194,1.078069848,0.0498,-0.0023,-0.7436,0.093,-0.9932,0.5784,-1.2335,0.4414,-1.2882,1.96,1.1113,-0.3062,0.5206,-1.5695,-1.6466,-0.128,-0.5782,-0.2006,0.544816,-1.273,1.9581,0.1831
1237,not_cohort,0.0536,-1.305555556,0.7795,0.2619,0.0383,0.9477,2.0084,2.372242956,-0.2042,0.2349,-0.1811,0.106,-0.6303,0.5453,2.9811,0.4104,1.4798,-2.11425,-0.5734,0.9469,1.2462,-0.2685,0.0836,-0.4123,0.1222,-0.1852,3.535728,0.8969,-0.4796,0.0326
1238,not_cohort,-0.2197,-1.543518519,0.2935,0.2224,-0.7409,0.2848,-0.2684,-0.823095184,0.7166,-0.3233,-0.5127,0.4375,0.9238,-0.5572,-0.2483,-0.4976,0.3362,1.5275,-0.5104,-0.2529,-0.0844,0.408,-0.1211,0.0362,-0.4398,-0.412,1.813424,-0.4711,-0.1867,0.3188
1239,not_cohort,-0.3011,-3.022685185,0.9721,0.558,-0.3826,0.0293,0.112,0.865500352,-1.0157,-0.6532,0.103,0.115,0.456,0.8795,-0.4042,-1.1765,0.3236,-0.8335,0.3011,0.2749,1.2331,-0.2834,-0.8766,0.3435,-0.625,-1.2849,2.162944,0.0992,1.7882,-0.8314
1240,not_cohort,-0.7338,-3.798148148,1.0193,0.9874,0.8355,1.117,-1.3612,-3.649019072,-0.1813,-0.7501,-0.4118,0.9669,0.6657,1.0157,-0.0857,0.0381,-0.4272,-2.865,-0.6821,-0.9423,1.6281,-0.7295,-0.6743,-0.9438,-0.0814,1.2154,-2.773856,-0.3135,-0.9204,0.7633
1241,not_cohort,0.0788,-0.33125,-0.1739,-0.1619,-0.4572,-0.2683,1.3006,1.14983244,0.7492,0.849,0.9966,0.7307,0.3549,1.0707,1.0133,0.4302,0.801,0.41675,0.0236,-0.0572,-0.4932,0.3494,0.3889,-0.0105,-0.1961,1.3108,1.920048,-0.0673,-0.2887,-1.0684
1242,not_cohort,-0.5667,1.083796296,-0.2671,-0.4463,-1.25,0.6624,0.112,1.078069848,1.6251,0.0876,-0.5386,-0.3604,0.2829,-0.0407,0.2192,-0.1774,0.2332,3.28175,0.4092,0.5182,0.0754,2.0049,1.4243,1.8975,-0.4918,1.1307,2.999616,-0.1535,-0.1455,-0.7274
1243,not_cohort,-0.9012,1.993981481,0.347,0.4898,-0.1154,0.8645,-1.321,-3.377734728,0.6013,0.3406,-0.1345,0.6332,0.3783,-0.58,-0.2276,-1.4393,-0.3489,2.52125,-0.4417,-1.0628,1.063,-0.4745,-0.5003,-0.4362,-0.713,0.9992,-1.7612,1.2108,-1.748,0.7054
1244,not_cohort,0.3729,-2.015509259,-0.2005,0.5358,1.3218,-2.5584,1.6162,3.276342884,-0.7366,0.3468,-0.5575,-0.0214,-0.6954,-0.1098,0.7437,0.6405,1.0033,-0.517,1.825,-0.1877,0.2264,-0.9016,-0.7305,-0.3976,-0.6486,0.1416,2.375104,0.6733,-0.0834,0.1185
1245,not_cohort,-1.1132,2.196064815,0.6857,0.9434,1.0945,0.1725,-5.7086,-8.190449468,0.1803,0.8835,-2.1269,1.2571,-0.9186,0.772,-0.6781,0.7984,-1.3922,3.01875,-0.2692,-0.5596,-3.494,-0.7933,-0.9296,-0.7408,-0.2557,1.4209,-1.231072,-1.2037,-1.6922,-1.0976
1246,not_cohort,-0.7304,-0.633333333,0.9674,0.8623,0,-0.1384,-1.6604,-3.2347532,-0.5089,-0.9065,0.3249,-0.4199,2.8662,-0.0844,-1.0634,-0.1493,-1.1606,-1.6825,-0.3471,-0.874,-0.6696,-0.3533,-0.6004,-1.1797,-0.4367,-0.5984,-0.66232,-1.512,0.2876,-0.3842
1247,not_cohort,-0.2326,-2.768981481,-0.2241,0.4375,-0.8676,0.6475,2.2626,0.865500352,0.4262,0.4483,-0.1698,0.4465,0.978,0.8577,1.1742,-0.7445,0.8196,-1.3765,-1.2414,0.3187,0.9735,0.4272,-0.5061,0.0382,-0.2653,0.5891,1.737808,0.7405,0.6811,-0.5529
1248,not_cohort,0.846,-2.978703704,-0.236,-0.4322,0.5761,-2.7389,1.6162,3.117051676,-0.2232,-0.9522,0.3228,-1.0973,-0.7968,-0.1769,-0.7838,0.6653,2.1943,-1.3525,2.1007,0.2076,-0.1402,0.4878,-0.3631,1.2888,-0.733,-2.1948,1.93256,1.4764,0.4612,-0.265
1249,not_cohort,-0.3747,-1.168518519,0.3944,0.7136,-0.6358,0.8073,1.3006,0.114439588,0.862,0.0045,0.2521,-0.272,1.2768,0.2608,0.268,-0.2319,0.8478,-1.1895,-0.0533,-0.4414,0.0348,-0.4608,0.055,-0.7877,-0.2361,-0.5282,1.054816,-0.4483,0.5387,-0.9852
1250,not_cohort,-0.8773,0.377314815,0.5389,0.7976,1.7213,0.264,-0.8672,-2.429055008,0.9903,-0.147,-1.0749,0.9405,-0.4472,0.9536,0.203,-1.8286,-1.2916,-2.785,0.2575,-1.1341,-1.7222,0.0461,0.1288,0.7554,-0.4615,0.8208,-3.239792,-0.6608,-1.4102,1.1437
1251,not_cohort,-0.0319,-1.383796296,0.072,0.6267,-0.0626,0.4248,1.17,-0.055452912,0.862,-0.0128,-0.1211,0.0957,1.2505,0.0969,-0.9409,-0.0793,-0.2107,-2.45625,1.9448,0.9794,0.1837,-0.8163,-0.3459,-0.6992,-0.4425,0.2565,4.965904,-0.4223,0.4377,0.0306
1252,not_cohort,-1.0383,-0.808101852,1.1242,0.4234,0.6336,0.6524,-5.3006,-2.497555664,1.3825,-0.1834,-0.2278,0.5482,0.1656,-0.8828,-1.5187,-2.4575,-2.0106,6.3325,-1.687,-1.0865,-0.7534,0.262,-0.5504,1.5466,-0.0896,-0.1962,-2.481456,-1.3603,-0.9119,0.6438
1253,not_cohort,-0.3154,-2.949074074,0.6644,1.0006,-1.0507,1.0042,1.4486,1.007394568,0.0043,-0.3375,-0.1094,-0.3771,-0.2525,-0.8043,0.3503,0.4164,0.6363,-0.39375,-1.4613,0.4103,0.7123,-0.6117,-0.821,-1.156,-0.254,-0.3026,3.503904,1.1403,0.0462,-0.3785
1254,not_cohort,-0.516,-0.638657407,0.2988,0.593,2.5115,1.2952,-2.8322,-2.833263244,0.9903,-0.8577,0.9377,-0.0806,0.557,-0.0778,-0.5653,-2.4058,-1.3932,-0.65525,-0.1123,-0.8752,0.7781,0.1962,-1.4333,1.3551,0.207,0.3551,-2.22088,-1.2912,-0.3511,2.6288
1255,not_cohort,-0.2904,-2.952083333,0.1237,-0.1362,-0.0013,-0.1946,2.0084,1.629065204,0.1101,-0.5506,-0.4309,-2.0364,1.342,-1.7864,-0.8235,-0.221,0.7743,-2.76,0.6698,-1.0035,-0.1309,-0.2984,-0.6407,-0.2578,-0.2345,-0.9178,-1.92168,0.284,-0.4258,-0.7237
1256,not_cohort,-0.8978,3.481944444,0.8283,0.1994,0.4872,0.0275,-1.5146,-5.286239116,0.3528,0.1867,0.2156,0.3511,-0.16,-1.0015,-0.7166,0.0242,-0.6846,-0.411,-0.3934,-1.1377,-1.2709,-0.7208,-1.3298,2.0137,-0.3174,0.6746,-2.972688,-0.9592,-0.279,-0.1188
1257,not_cohort,-0.8048,-0.75,1.1125,0.336,-0.0377,0.2379,-0.5002,-3.21708438,0.4399,0.2817,0.6424,0.5589,-0.882,-1.6964,0.1745,1.0027,-0.7257,2.256,-1.0118,-0.2483,-0.0272,-0.7149,-0.7383,-1.1424,-0.5068,0.0894,1.2172,-1.179,-0.4508,0.6438
1258,cohort,-0.0758,-2.801697531,0.2566,0.7164,-0.3555,-1.839,2.0084,0.558769637,-0.2728,0.5423,-0.8553,-0.2304,0.9837,0.7047,-0.266,-1.0666,0.03,-0.79875,0.55,0.4866,0.8043,-0.2573,-1.0086,0.0705,-0.5149,-0.3284,3.0736,-0.2661,0.9229,0.4218
1259,not_cohort,-0.1086,-0.828935185,0.9724,0.2395,-0.2787,-1.4628,-1.6942,-3.2347532,-0.085,0.1047,-0.9771,-0.0253,-0.9712,-1.7961,-1.6579,-0.2205,-1.0616,-2.69225,0.3103,-0.3141,-2.5159,-0.854,-1.5745,-0.6342,-0.3018,-1.1116,-0.124848,-0.6851,0.4646,1.3832
1260,not_cohort,-0.5666,-0.884027778,0.8577,0.8341,0.1324,0.2307,-0.4456,-1.511091852,-0.444,-0.3325,0.4152,0.9914,0.9255,-0.462,0.1777,0.8318,-1.042,0.34975,-1.7988,-0.9814,-1.2876,-0.7915,-0.2084,-0.1524,-0.4388,0.9047,-2.282624,-0.5352,0.8909,-1.4607
1261,not_cohort,-1.1484,-1.08287037,1.095,0.1501,-0.267,1.2826,-2.581,-8.099930744,-0.5729,0.3775,1.4067,-0.3679,2.4935,-0.5878,-1.0289,-0.9692,-1.6333,1.66875,-1.0199,-0.9699,0.4087,-1.1631,-1.5775,-1.5264,-0.5317,0.4078,-2.957728,-1.1892,0.1936,1.7012
1262,cohort,-0.0699,-2.837705761,0.6781,0.4818,0.4365,-0.7347,1.049,0.268457333,-0.9573,-0.0217,1.581,0.5606,1.7114,-0.4185,-0.7936,0.4902,0.4465,-1.735,-0.1729,0.8697,0.4132,-1.446,-1.4395,-0.8001,-0.448,-0.0163,4.057696,-1.3996,1.1885,0.3588
1263,not_cohort,-0.9031,-2.032407407,0.9029,0.9444,-0.1046,0.9901,-2.8724,-4.16848238,-1.0722,-2.0831,1.6959,0.0206,0.3338,0.7465,-1.2497,-0.5977,-1.9709,1.879,0.3612,-0.9151,-1.5071,-1.3683,-0.6948,-1.0834,-0.3006,0.1354,-0.797776,-0.8522,1.2699,-0.7472
1264,not_cohort,-0.0779,-0.347453704,0.1715,0.0308,-0.4116,0.6717,-0.3898,1.629065204,0.6356,-1.153,0.1824,-0.457,-0.9569,0.2616,-0.0985,0.3667,-0.2971,-1.37875,0.0311,-0.3546,0.4024,2.7556,0.3261,2.6462,-0.2633,-0.1068,-2.724624,-0.2401,-0.1769,0.8123
1265,not_cohort,0.0053,-1.601157407,0.335,0.6832,0.429,0.2402,1.804,1.223226,-0.4271,-0.1577,-1.2057,0.2881,0.2397,-0.3399,-0.8845,0.2935,-0.825,-3.2565,2.3823,-0.6892,0.9643,-1.0581,-1.1037,0.2605,-0.2067,-0.3988,-0.415616,-0.0664,0.2928,-0.0719
1266,not_cohort,-0.9927,0.987268519,1.066,1.0558,0.0616,1.045,-2.2784,-7.033821328,-0.982,-0.1048,0.3681,-0.6356,-0.9203,-1.964,-0.9503,0.7545,-1.6864,-3.375,-1.0485,-0.3612,-0.3439,-0.8373,-1.3152,-1.1094,-0.7235,-0.576,0.404192,-1.1595,-0.3973,-1.481
1267,cohort,-0.6734,4.33744856,1.0202,0.736,-0.9723,-1.5177,-1.0116,-2.997066797,0.5336,-0.2051,-0.3701,0.8171,0.5647,-1.4846,-0.4524,0.6405,-1.1009,-1.289,-1.1441,-1.0624,-0.8325,-0.5244,-0.8405,-1.1451,-0.3813,0.0708,-2.328048,-0.9974,0.8144,0.5082
1268,not_cohort,-0.2834,1.863657407,-0.1284,0.0649,1.3504,0.676,0.9382,0.223714444,-0.1972,-1.101,0.303,-0.2987,1.1237,0.9968,-0.3604,0.0669,-0.2577,-2.2195,0.7507,0.4427,-0.1035,0.3485,-0.1368,1.2694,-0.5536,0.1538,0.66504,-0.1985,0.9026,0.8167
1269,not_cohort,-0.7334,4.3875,0.298,0.3423,0.3716,0.854,0.739,-0.257149288,0.2059,-0.8137,0.9617,0.0489,0.5471,-0.2644,-0.7934,-0.2439,-0.1395,2.303,0.1726,-0.4983,-1.0228,0.8757,-0.1732,0.2272,-0.3203,-0.12,0.745552,0.5752,-1.2494,-0.1032
1270,not_cohort,-0.2653,-3.687037037,0.6809,0.3137,-0.2246,0.156,2.2626,0.724965276,-0.2198,-0.0887,1.782,0.1799,1.8751,0.1942,-0.2258,1.0312,0.8883,-0.91325,-0.3732,0.1126,0.7772,-1.11,-0.3983,-0.698,-0.4765,0.5467,3.53736,0.4648,-0.9865,-0.1878
1271,not_cohort,-0.6487,1.280555556,0.504,0.921,0.2203,-3.0417,1.6162,0.341959624,0.7208,-0.6015,-0.3703,0.3299,-0.6603,0.0358,0.372,0.2388,-0.3413,-4.091,0.8996,-1.0753,-0.7005,-0.6817,0.2285,1.0233,0.0941,0.0963,-1.846336,0.3529,0.4171,2.0309
1272,not_cohort,-0.0754,-2.704398148,1.0734,0.5103,0.1769,0.1659,1.049,-2.833263244,0.5158,0.54,0.3228,0.1302,1.2424,-0.7655,-0.4898,0.3713,-0.5716,-4.11425,0.5554,0.3321,0.5759,-1.2606,-1.6705,-0.5667,-0.4373,0.1052,2.115616,-0.0076,-1.3073,0.0145
1273,not_cohort,-0.228,0.394907407,-0.4038,0.2341,0.8767,0.5958,-0.3308,0.594759664,-0.2608,0.1884,0.2829,0.0982,-0.6778,0.1632,-0.2061,0.6794,-1.0225,0.9935,0.8996,0.1717,0.3305,0.7266,-0.3278,1.1417,-0.2513,-0.0759,0.951456,0.8598,-0.1073,1.6827
1274,not_cohort,0.3735,0.171296296,0.6786,0.3179,1.3238,-0.1785,-1.5508,-1.124552436,-0.3055,-0.5108,-0.4878,-0.8897,0.3524,-0.0747,-1.4164,0.8409,-1.0855,-4.21575,-0.4417,0.3689,-1.3169,0.3893,-0.6717,0.1942,-0.3828,-0.5327,2.236384,-0.0274,-0.6655,-0.4326
1275,not_cohort,-1.0506,-0.711805556,0.6627,0.8033,-0.7493,0.7817,-1.7928,1.974286764,-0.3948,0.1321,0.9321,0.7982,2.7595,-0.6968,-0.6101,0.9221,-1.2673,-1.287,-0.8637,-0.6269,-1.3023,-1.4116,-1.1171,-0.7222,-0.3667,1.1788,-1.364352,-0.7518,-0.6387,0.2443
1276,not_cohort,0.8501,-0.173611111,0.5475,0.4213,-0.1914,0.6583,0.2548,0.530608256,-0.1325,-0.5973,0.7197,0.5698,0.5614,0.9968,-0.5221,0.4869,-0.5782,-1.426,-0.5734,0.9654,0.6955,-1.5105,-1.0295,-1.3061,0.205,1.608,3.849072,-0.679,-0.4145,-0.659
1277,not_cohort,-1.0629,4.196064815,1.0891,0.3847,-0.1214,1.0543,-2.2272,-6.815271616,-0.8001,0.9339,0.1499,1.2519,-0.7129,0.4418,-1.5788,0.5648,-0.9776,-2.46175,-0.6424,-0.9819,-2.481,-1.1445,-1.5384,-1.1633,-0.4177,2.1365,-2.644384,-0.4571,-1.8695,0.6899
1278,not_cohort,-0.8546,1.559722222,1.1528,0.5602,0.5608,0.1957,-3.1476,-5.7151837,-0.4906,-0.0472,1.1269,0.2474,-1.0249,-1.2018,-1.021,0.9221,-1.5187,2.72775,-1.1868,-0.7432,-1.1349,-1.189,-1.272,-0.7387,-0.4821,0.6039,-2.600592,-1.4608,-0.2917,0.3252
1279,not_cohort,-0.8942,-0.526157407,1.0153,0.5422,-0.4879,0.1017,-3.5904,-4.242963252,0.1488,-0.434,1.0213,-0.1278,2.1646,-0.9628,-1.0275,0.3417,-1.6428,-0.759,-0.1958,-0.8718,-0.3066,-0.3419,-0.6582,-0.3216,0.1641,0.0821,-2.19776,-1.306,0.9196,-0.1148
1280,not_cohort,-0.3554,1.683333333,0.2519,0.5756,0.584,1.3574,1.804,0.465641364,1.2982,-0.1591,-1.5536,-0.1597,-0.7952,-0.6029,0.5868,0.3084,0.8203,-1.7365,-0.8988,0.4918,-0.7235,0.2966,-0.5164,0.2801,-0.4747,0.6599,1.913792,0.4868,-1.938,0.4533
1281,not_cohort,-0.9842,-1.864583333,0.6166,1.0908,-0.7114,0.3608,0.739,0.223714444,0.1986,-0.4726,-0.252,-0.1708,-0.5857,0.8491,0.1213,-1.1482,-0.459,-2.2635,0.6207,-0.5252,1.0424,-0.1012,-0.6646,0.0346,-0.525,-0.9979,-1.029248,-0.244,0.0453,-0.2744
1282,not_cohort,-0.9175,5.703935185,1.0178,0.5421,0.2846,0.1401,-1.9726,-5.095144032,-1.3174,-0.8386,-0.6957,-0.8506,2.8565,-0.3415,-0.9383,-0.0348,-1.4578,0.54625,-0.9951,-1.1327,1.3296,-0.5782,-1.0884,-1.2502,-0.3848,-0.8333,-2.557888,-0.9632,-0.1099,-0.3861
1283,not_cohort,-0.6673,2.146064815,1.0786,1.4171,1.781,0.4352,-1.726,-3.858054804,-0.8001,-0.2585,2.144,-3.1622,-0.7773,1.0847,-0.937,-1.284,-0.6056,-1.56275,0.6591,-0.9729,-1.1213,-0.7058,-1.8495,-1.1208,-0.6321,-1.0846,-3.17288,-1.2441,-1.1058,-2.2783
1284,not_cohort,-0.7783,-0.827777778,0.8464,0.8213,0.4066,0.3383,0.9382,-1.991683756,-0.5106,0.0846,1.2187,1.1653,-0.1778,0.1839,-0.8456,0.8667,-0.861,-4.0805,1.5416,0.8859,0.9326,0.3489,-0.9065,-0.6606,-0.4548,0.7079,4.418368,-0.4316,-1.4206,0.2505
1285,not_cohort,-0.5008,1.477777778,0.5761,1.1895,2.9243,0.4585,0.9382,1.793792972,1.5613,0.6074,-0.5118,0.7869,-0.3251,0.2498,0.149,-0.0879,1.5969,-1.94925,-0.2845,-1.0669,2.1101,-1.0637,-0.52,-0.6961,-0.0223,0.6442,-3.504992,0.2283,-0.2804,0.424
1286,not_cohort,-1.0155,0.612037037,0.8322,0.5,-1.1088,0.4123,-2.1464,-3.682453916,1.8426,0.0183,0.2334,0.6535,-0.2618,-0.4133,0.3234,-1.045,-1.3642,0.94125,-0.3991,-0.7203,1.2727,-1.0182,-1.3134,-0.9663,0.5452,-0.0925,-1.089632,-0.5036,0.1262,1.4863
1287,not_cohort,-0.5696,0.73587963,0.7347,0.8985,1.0926,0.4539,-4.8924,-1.939764608,-0.9727,-1.5555,1.3424,0.1364,0.8304,0.6309,-0.6397,1.0217,-1.3647,2.13875,-0.8154,-1.0487,1.7111,-1.1442,-1.534,-0.8141,0.2328,-0.9933,-2.969968,-0.385,1.0939,1.8672
1288,not_cohort,-0.7705,-1.135185185,0.9744,0.8712,0.2593,1.4459,-2.4206,-3.30678762,1.2148,0.4028,-0.6771,0.3379,-0.6896,1.574,-0.7172,-2.5356,-1.2336,-0.332,-0.01,-0.5233,-0.1194,-0.9072,-0.7686,-0.3698,-0.5203,1.538,-0.629136,-0.5896,-2.2627,1.1743
1289,not_cohort,-0.7568,1.538194444,0.6885,0.5632,0.7168,1.2543,0.9382,-0.354463712,0.0281,-0.1742,1.3816,0.1873,-0.7813,-0.7658,-0.1619,0.9471,-0.2694,2.33525,-1.1322,-0.7254,0.1668,-0.1445,-0.6605,0.7365,-0.273,1.1684,-1.765008,-0.0874,-0.4798,0.1205
1290,not_cohort,-1.0241,1.163194444,0.9305,0.2571,1.7105,1.5974,-1.1492,-4.046975264,-0.1605,0.6514,0.636,0.7606,-0.8551,-0.1042,0.5078,0.2216,-1.2341,-2.3615,-0.2348,-0.7822,-1.0548,-0.6816,-1.2533,-0.5115,-0.0443,1.7253,-2.654448,-0.0868,-0.985,-0.5402
1291,not_cohort,-0.9464,0.886805556,-0.4085,-0.0037,0.3299,-2.7827,-0.2084,-3.888771368,-0.2901,0.4502,1.999,0.5131,-0.8555,-0.1238,-0.0237,1.1739,-1.6944,4.017,-2.4717,-0.9036,1.5131,-1.3661,-0.7786,-0.6567,1.3933,0.5187,-2.4004,0.2377,0.0919,1.3317
1292,not_cohort,-0.2765,0.76087963,0.8355,0.7266,-0.7553,0.2989,-3.251,-3.699307252,0.8788,0.2702,2.2632,0.6067,1.8941,-0.5729,0.7423,-0.1949,-1.8073,-0.24675,-1.1421,-0.9933,-1.0702,-0.9504,-0.6073,-1.3744,2.6128,1.0171,-2.98656,-1.2656,-1.7305,-0.975
1293,not_cohort,-0.3719,0.685185185,0.2046,0.4637,-0.4583,0.8517,0.9382,-0.055452912,-0.7704,1.0846,1.6652,1.0433,1.1725,0.8894,0.8743,1.3138,0.2962,0.7135,-1.1849,1.3937,-0.0663,-1.0848,-0.2907,0.1116,1.4051,1.4389,3.906192,2.2323,-2.1948,-0.2725
1294,not_cohort,-0.5156,-1.765277778,0.3566,0.8244,1.3868,1.1197,-1.1492,-1.124552436,0.294,0.2205,0.0584,0.8633,-0.2666,0.983,-0.5626,-1.8316,-0.6648,-0.16,0.0877,-0.2306,0.9178,1.2529,-0.3613,0.5614,-0.3635,0.2468,0.638112,1.1298,0.376,-0.7237
1295,not_cohort,-0.1244,-1.691435185,0.8421,0.5909,-0.7909,1.2097,-0.8206,-1.29390128,0.2096,-0.166,0.4969,0.5232,1.605,-0.0989,-0.9617,0.8518,-0.713,-1.45175,0.7507,-0.1685,1.0919,-0.4859,-1.3439,0.2974,-0.3973,0.4635,1.293632,-0.6741,0.5213,1.0754
1296,not_cohort,-0.4612,-1.627083333,0.1451,0.7059,0.3847,-1.8284,1.3006,-0.00271828,0.7742,0.2271,-0.5048,0.6669,0.5587,-0.1375,-0.1745,0.3799,-0.1573,2.0655,1.3244,0.3013,-0.5693,-0.713,-1.0619,1.0252,-0.4834,-0.0746,3.204976,-0.4838,0.3749,0.8775
1297,cohort,-0.287,-1.891718107,0.2115,0.7128,-0.3224,0.7452,2.0084,-2.232142805,-0.0191,0.3698,-0.1522,0.456,0.1551,-0.6365,-0.8365,0.5882,-0.0704,-2.76275,-0.672,1.5752,0.0012,-0.5404,-1.0735,-0.7647,-0.3916,-0.0486,5.564576,-0.7617,-0.3371,0.5856
1298,not_cohort,-0.5782,-1.745138889,0.1042,0.4878,0.5638,-0.2285,0.8338,-0.354463712,1.3896,-0.1919,0.9305,0.327,1.5243,0.1611,-0.4809,0.4404,0.3646,-4.4905,-0.8434,-0.7593,0.882,-1.1213,-1.1304,-0.2682,-0.4276,0.3505,-0.69904,-0.2402,0.3151,0.2692
1299,not_cohort,-0.1248,-1.61412037,0.6105,0.834,1.1005,-0.1762,2.5822,0.341959624,-0.2095,-0.3075,0.3423,0.241,-0.1825,0.241,-1.1237,0.2427,-0.0244,-1.58575,0.7987,0.2151,0.1923,-0.0121,-1.012,0.9087,-0.4454,-0.1619,4.41728,-0.558,0.4055,0.3755
1300,not_cohort,-0.2591,0.157407407,0.6856,0.6047,-0.1651,0.636,0.112,-3.30678762,0.7106,0.4481,-0.432,-0.6069,-0.878,-0.6655,-0.3107,-2.5507,-0.0405,-0.74525,0.6484,-0.9622,1.4213,-0.3263,-1.0376,0.6754,0.5423,-1.1261,-3.203888,-0.5487,-2.4103,1.2226
1301,not_cohort,-0.5961,1.249074074,1.2655,-0.0376,0.3789,0.4013,-0.4456,-0.823095184,1.5318,-0.5652,1.499,0.2408,2.4116,1.3473,-0.8337,-2.2351,-0.562,-2.877,0.9599,-0.4998,0.184,-0.6803,-1.0737,-0.3166,-0.481,-1.0649,-0.149056,0.8649,0.5921,0.5339
1302,not_cohort,-0.3929,0.699768519,0.8461,0.7391,0.4705,0.0254,-1.6942,-3.377734728,0.9299,-0.4651,0.7868,-2.6563,3.1491,0.3879,-1.1551,-0.0818,-1.1284,-1.17525,-0.3173,-0.6192,-0.7381,-0.4279,-1.1267,-0.0073,-0.4755,0.5844,-0.003264,-0.6584,-0.792,-1.9278
1303,not_cohort,-0.598,0.503240741,0.8715,0.3837,1.0112,-2.2212,-0.0814,-2.384203388,0.3855,0.3203,0.0328,0.6357,-0.9764,-0.3989,-0.7577,0.4611,-0.9247,-1.75575,0.1933,-0.0162,0.2411,0.8125,-0.6823,1.4199,-0.5684,0.1985,2.181168,-0.7443,-0.9307,-1.2848
1304,not_cohort,-0.6049,4.819675926,0.8979,-0.0107,1.526,-0.2683,-2.302,-2.606015036,0.682,-0.8128,0.9121,-3.0733,-0.7918,-0.2235,-0.3509,-1.0876,-1.0907,-0.704,-0.2724,-0.653,0.4174,0.8532,-0.2475,2.0037,-0.3518,-0.1115,-1.554208,-0.6126,-1.542,1.0521
1305,not_cohort,-0.2136,1.36412037,0.1643,0.3214,-1.2382,0.3204,3.0046,0.656192792,0.1839,-0.4018,-0.5771,0.0776,1.8476,0.1593,0.0394,0.0593,0.3919,-5.053,-1.0118,-0.1711,-0.7654,-1.0795,0.0096,-1.1546,-0.5433,0.9341,0.381888,0.1894,-0.0076,-0.643
