index,clinical,EGFR,CDH1,ESR1,GATA3,H3F3B,MKI67,ACTA2,VIM,CASP3,ERBB2,TP53,KRT19,PGR,MYC,FN1,KRT14,SNAI2,MS4A1,VWF,KRT5,CD44,PTPRC,CD68,CD3E,CA9,KRT8,KRT7,RPS6
TCGA-LQ-A4E4,not_cohort,-0.0689,-2.3733,0.9543,0.2184,0.4834,0.0677,-1.1095,-0.8392,0.067,-0.1564,0.3593,-0.2185,-0.6903,-1.922,-1.095,-0.5181,-0.9699,-1.325,0.3617,-0.2576,-1.32,-1.3637,-0.8619,-1.4423,-1.0748,-0.2985,-0.8557,-0.5824
TCGA-MS-A51U,cohort,0.166316667,-0.9051,0.08,0.6191,0.1723,-0.9359,0.8947,0.1882,-0.9231,0.3525,0.4097,1.1027,0.6966,0.2065,0.7175,0.9157,0.5628,0.10435,0.8196,0.4525,-0.1718,0.3457,-0.3876,0.6055,-0.1739,-0.0132,0.7951,0.6175
TCGA-OK-A5Q2,cohort,-0.020733333,0.2128,0.1992,0.3756,-0.3291,0.0175,1.3773,0.8943,0.3512,0.6534,0.4707,0.7697,-0.3006,0.4096,-0.4953,0.8436,0.4865,0.83425,0.8759,0.7783,0.3851,0.8234,-0.4675,1.162,0.5262,0.9471,0.655,0.1235
TCGA-OL-A5D8,not_cohort,-1.3425,0.0264,0.6505,1.3189,0.9073,-0.5691,-0.2804,-1.0478,-0.2307,0.0785,-0.4371,0.3557,1.3943,-1.3933,-0.3578,-0.0468,-1.0704,-0.5571,-0.6196,-0.6045,-0.0686,-0.5185,-0.5663,-0.0285,-0.385,0.4836,-0.4696,-0.5522
TCGA-OL-A5DA,not_cohort,-0.8069,-1.8776,0.4747,0.9026,0.8966,-1.0308,-0.0961,-0.3364,-0.4092,0.2605,-0.5243,0.5304,0.428,-0.0027,-0.2878,0.8096,-0.641,-0.1453,-0.3786,0.4972,0.7643,-0.5206,-1.1975,0.3402,-0.5103,-0.2285,0.4743,0.5441
TCGA-OL-A5RU,not_cohort,-0.4102,0.844,0.9044,0.219,-0.3562,-1.9208,-0.0563,-0.0973,-0.5653,0.507,-0.0925,0.5869,0.4531,0.2833,-1.5282,0.7304,-1.1588,1.6413,0.4345,0.3231,0.8325,1.0286,-0.3674,1.1624,-0.708,-0.4314,0.4647,-0.4782
TCGA-OL-A5RV,not_cohort,0.6328,0.2748,0.3377,0.159,-0.2452,-1.1456,1.1533,-0.3561,-0.3552,0.5674,0.3936,0.7666,1.1978,0.8404,-0.1975,1.1876,0.5837,0.5536,-0.2772,0.8788,-0.3334,-0.4071,-1.4034,-0.2927,-0.747,0.8297,1.0567,0.0143
TCGA-OL-A5RX,not_cohort,0.3831,-0.0743,0.2347,0.5441,0.3633,-2.1995,1.4324,-0.0445,-0.4926,0.4284,0.4837,0.0173,1.0472,1.079,-0.609,1.1874,0.1148,0.9918,-0.0885,0.3348,0.2932,0.0896,-0.9452,0.394,-0.0742,0.1139,1.039,1.0528
TCGA-OL-A66H,not_cohort,-1.5285,0.1574,0.479,0.447,-0.9711,-0.7549,-0.357,-0.0302,-0.9269,-0.208,0.5297,0.0353,-0.2204,1.5078,-1.162,-0.1607,-0.5217,0.2501,0.5334,-2.0431,-0.7587,0.4202,1.0491,0.1969,-0.9659,-0.906,-0.2924,0.3191
TCGA-OL-A66J,not_cohort,-0.6012,-2.0681,0.5303,0.7289,0.928,-1.736,-0.0768,0.9217,-0.1933,0.5605,0.1784,1.0984,-0.8278,1.0398,-0.2681,0.5726,-0.1143,-0.0713,1.8812,-1.1731,1.2241,-0.6123,0.3192,-0.2851,0.254,1.3549,0.3183,0.292
TCGA-OL-A66K,not_cohort,-1.0184,-2.3441,0.4908,0.6749,1.2181,-1.5481,-0.1243,0.0055,-1.7492,0.4529,0.3305,0.2379,1.5376,1.335,-0.0981,0.3428,-0.1045,-0.9556,0.0681,-0.087,0.8527,-0.6493,-0.8109,-0.8836,-0.8712,-0.8648,-0.1757,0.4162
TCGA-OL-A66L,not_cohort,-0.9314,-1.0423,0.0436,0.1706,0.3414,-2.0523,0.5758,1.0235,-2.3044,-0.0023,-0.2585,1.3971,0.3665,0.6837,-0.9311,1.0219,0.125,0.441,1.8275,1.4984,-1.0888,-0.8034,0.713,0.7132,-1.082,1.4914,0.5201,1.113
TCGA-OL-A66N,not_cohort,-1.1715,-2.3123,0.0348,0.238,0.1061,-2.7038,0.2464,1.5393,-1.5313,0.4229,-0.0587,0.9521,-0.9923,0.1036,-0.8901,0.7633,0.7961,0.8907,1.4105,1.373,0.1876,-0.2529,-0.091,0.6795,-1.2584,1.2842,0.3074,1.153
TCGA-OL-A66O,not_cohort,-1.905,0.5296,-0.0093,0.8053,1.2187,-0.2539,-0.0627,-0.904,-0.5626,-0.2348,0.0077,1.6267,0.3109,0.0065,-0.9711,0.2681,-0.9837,-1.432,-0.5087,-1.315,-0.8321,-2.1364,-1.8062,-0.9049,-0.5583,1.2407,-0.2079,1.2785
TCGA-OL-A6VQ,cohort,0.13065,-1.5039,0.2114,0.1904,-0.5697,-0.924,0.6725,0.2919,-0.8494,0.1487,-0.0532,0.8619,1.0101,1.6745,0.1349,1.1229,0.6777,0.2866,0.5369,0.5773,0.0459,0.208,-0.5408,0.352,-0.6258,0.987,1.066,0.0869
TCGA-OL-A6VR,not_cohort,-0.4682,0.1636,0.2003,0.5733,-0.0487,-1.4111,-0.023,-0.9282,-1.6048,-0.1542,0.5322,0.474,1.4844,0.6007,-2.3589,1.1035,-1.4263,0.061,-0.236,0.4382,0.3427,-1.3851,-1.1856,-1.0146,-0.4766,-0.0398,0.7378,0.7686
TCGA-PE-A5DE,not_cohort,-0.5842,-0.046,0.3908,0.6693,-1.2985,-0.558,-0.2688,0.1427,-0.0895,-0.6817,-0.0773,-0.3166,0.7128,-0.2279,-0.9004,0.4257,-0.1203,1.5,0.7995,0.0491,-0.2207,1.6114,0.7182,1.9265,-0.9699,0.066,0.385,0.3796
TCGA-S3-A6ZF,not_cohort,-0.4459,0.6291,0.7055,0.4186,-0.7717,0.4509,-0.1637,-0.7666,0.2798,-0.1449,-0.6347,0.1034,0.1515,-0.1465,0.303,-0.2698,-0.1701,1.1879,-0.2802,0.1414,-1.359,0.5864,0.0567,0.2559,-0.8519,0.981,-0.1494,-0.5274
TCGA-S3-A6ZG,not_cohort,-0.7768,-2.4455,0.7263,0.4553,0.7573,0.5205,-0.6158,-0.8743,0.7385,-0.0521,1.1538,0.5317,1.118,0.3708,-0.2636,0.104,-0.8267,-0.2761,-0.7381,0.2613,-1.5938,0.2383,0.1768,0.1715,-0.6821,0.4344,-0.2938,-0.3524
TCGA-S3-A6ZH,not_cohort,-0.4285,1.9534,0.1573,0.4927,1.8007,-0.5234,-1.8781,-1.6954,-0.2285,0.4476,-0.5114,0.736,1.2581,-0.1939,-1.3024,-0.1152,-0.9902,-0.3119,-0.2452,0.2311,0.7372,-0.1785,-0.5471,-0.2257,0.2119,1.1594,-0.1806,-1.5623
TCGA-S3-AA0Z,not_cohort,1.7178,-1.175,0.126,-1.0828,-1.5208,2.1594,-1.6323,0.6798,1.5493,-0.215,2.0177,-0.7553,-1.3586,1.0575,-1.0662,2.1728,2.4094,0.3832,-0.7466,0.6839,-0.2551,0.4602,0.1696,0.3953,-0.2598,-0.4357,2.0197,-0.7165
TCGA-S3-AA11,not_cohort,-0.9329,0.8645,0.8288,0.4701,-0.1814,-0.4614,-0.2499,-0.958,-0.839,-0.028,0.6077,-0.2708,0.5893,-0.7333,-0.0917,0.656,-0.6222,-0.9245,-0.7591,-0.3238,-0.1083,-1.3676,-1.2283,-1.1617,-0.1789,0.3286,0.4698,-0.2406
TCGA-S3-AA12,not_cohort,-2.0715,-0.072,0.886,1.3564,1.0247,-0.1988,-0.9915,-1.2071,-1.3576,0.5682,-0.0364,1.8156,-1.1171,0.2207,-0.427,-2.081,-1.6201,-1.0086,-0.754,-3.885,0.4411,-1.0908,-1.0561,-0.8388,-1.0656,0.0944,-2.3263,0.2759
TCGA-S3-AA17,not_cohort,-0.4315,-3.7592,0.8203,0.0853,-0.7031,-0.0405,-1.4438,-0.5126,0.5049,-0.1028,-0.3857,0.4054,-0.8888,0.6516,-0.441,-1.2342,-0.6979,1.6085,0.9411,-0.0922,1.8329,1.5699,1.291,1.4437,-0.8018,0.0839,-0.3203,0.1013
TCGA-V7-A7HQ,not_cohort,-1.0929,0.1881,0.3954,0.6937,0.5701,-1.2165,0.9079,-0.2227,-1.7955,0.0782,0.4692,2.3865,1.2225,-0.6227,-0.7142,0.742,-0.5574,-0.2303,-0.4864,1.8397,-0.5187,-2.3803,-0.3889,-0.9311,-0.3532,3.0167,0.2911,1.0398
TCGA-W8-A86G,not_cohort,0.1883,-0.7921,0.6069,0.4046,-0.2579,-2.2566,1.168,0.2596,-1.064,0.2025,-0.6256,0.4,0.7478,-0.3275,-0.6305,1.5275,0.4198,-0.5861,-0.6396,0.9711,0.2614,-1.446,-1.9009,-1.1031,-1.0821,-0.3153,0.986,1.0851
TCGA-WT-AB44,not_cohort,-0.8496,-2.165,0.1518,0.0318,-0.214,-3.3848,0.516,0.8865,-1.5472,0.1508,0.4503,0.6438,-0.4006,0.0667,0.1071,0.3597,0.8825,-0.116,-1.7732,1.5104,0.1833,-1.5838,-0.6424,-0.3716,-0.6973,1.3289,0.1351,1.6706
TCGA-XX-A899,not_cohort,0.6732,-2.0297,-0.08,0.0831,-0.4071,-0.3219,-0.1649,0.7266,-1.1594,0.0602,0.1928,0.304,1.3279,1.0807,0.3843,0.4022,0.9923,1.9607,1.6947,0.5125,0.7227,1.3889,0.6019,1.1555,-0.1518,-0.0899,0.3281,0.4908
TCGA-XX-A89A,not_cohort,0.5438,-2.1606,-0.1201,0.0053,-1.4815,-0.2537,0.215,1.0181,-0.0749,-0.9258,0.0004,-0.6659,0.5392,-0.2391,0.932,0.4929,0.9641,0.3609,1.7019,-0.4533,-1.153,0.8223,1.053,0.8533,-0.4674,-0.834,0.2999,0.155
TCGA-Z7-A8R5,not_cohort,-0.3711,-0.4515,0.0057,-0.1601,0.8485,-2.0805,1.6524,1.0913,-1.2319,0.0285,0.9711,0.1759,-0.0586,0.19,-1.6103,1.811,0.3335,1.2193,0.6512,1.0796,0.098,-0.4093,0.5531,0.7419,-1.2584,-0.065,1.3213,2.0018
TCGA-Z7-A8R6,not_cohort,-1.132,-2.3033,0.3074,0.7394,0.6821,0.7608,0.0209,-0.6427,0.5843,-0.4417,0.0712,0.753,0.6319,0.6604,-0.0292,0.4351,-0.5588,-0.8259,-0.8493,0.6748,-1.7879,-0.9554,-0.3242,-0.3476,1.2948,1.002,0.1861,0.1602
